date,id,username,like_count,retweet_count,label-fix,tweets,tweets-cleaned
2023-01-17 01:05:27,1.61515e+18,wonuwuw,0,0,Negatif,anjai biskita,anjai biskita
2023-01-17 00:31:42,1.61514e+18,Ivanfe_,0,0,Positif,@adriansyahyasin gmn pengguna biskita @bilasasybila,gmn pengguna biskita
2023-01-16 21:55:51,1.61511e+18,Takkdungg,0,0,Positif,@adriansyahyasin semoga angkot2 bogor digeser oleh keberadaan biskita ini..,semoga angkot bogor digeser oleh keberadaan biskita ini
2023-01-16 20:30:24,1.61508e+18,febrianhervana,0,0,Negatif,"@nestapee @adriansyahyasin Jalur suryakencana, pamoyanan, batutulis, bondongan dan empang aja ga dilalui biskita bang 😁 bahkan sampai pancasan dan pasir kuda",jalur suryakencana pamoyanan batutulis bondongan dan empang aja ga dilalui biskita bang bahkan sampai pancasan dan pasir kuda
2023-01-16 14:30:52,1.61499e+18,djokosartono6,0,0,Spam/Hapus,"@Jonatha88861988 @aWhiteRoses_ @adriansyahyasin Ya, perseorangan (pemilik) / gabungan pengusaha angkot yg angkotnya dikonversi 3:1 (3 angkot menjadi 1 biskita)",ya perseorangan pemilik gabungan pengusaha angkot yg angkotnya dikonversi angkot menjadi biskita
2023-01-16 12:42:28,1.61497e+18,Shetyaria98,1,0,Spam/Hapus,@txtdaribogor @adriansyahyasin Tapi sekali aku naik angkot yg rutenya sma kaya biskita angkotnya ngeluh melulu sambil ngetem ada ku pikasebeleun,tapi sekali aku naik angkot yg rutenya sma kaya biskita angkotnya ngeluh melulu sambil ngetem ada ku pikasebeleun
2023-01-16 07:33:22,1.61489e+18,gibtha,0,0,Netral,"Pak walikota @BimaAryaS kenapa di sekitaran laladon gak ada halte biskita? Semoga makin banyak jalur pedestrian, biar enak jalan ke halte nya",pak walikota kenapa di sekitaran laladon gak ada halte biskita semoga makin banyak jalur pedestrian biar enak jalan ke halte nya
2023-01-16 07:02:08,1.61488e+18,paayoda,0,0,Positif,@schfess ipb nder buat kendaraan nya bisa gratis pake biskita wakakak,ipb nder buat kendaraan nya bisa gratis pake biskita wakakak
2023-01-16 04:13:24,1.61484e+18,Noona_noona_o,0,0,Positif,@bogorfess_ Seriusan? Kmrn saldo aku udah 0 aja padahal cuma pake biskita doang,seriusan kmrn saldo aku udah aja padahal cuma pake biskita doang
2023-01-15 11:59:20,1.61459e+18,bogorfess_,1,0,Netral,[bgr] biskita masih berentikan yaa di halte jembatan merah tea,bgr biskita masih berentikan yaa di halte jembatan merah tea
2023-01-15 11:01:59,1.61458e+18,paayoda,0,0,Netral,@bogorfess_ wakaka pantes di biskita ada yg cosplay,wakaka pantes di biskita ada yg cosplay
2023-01-15 09:45:13,1.61456e+18,berrybinsundae,0,0,Positif,@DueTigeTutupBtl naik biskita,naik biskita
2023-01-15 02:46:58,1.61445e+18,bogorfess_,0,0,Netral,[bgr] halte biskita yang deket sama kantor kecamatan bogor timur dimana ya?? dari arah ciawi btw,bgr halte biskita yang deket sama kantor kecamatan bogor timur dimana ya dari arah ciawi btw
2023-01-14 09:52:53,1.6142e+18,scnryytaee,0,0,Netral,@convomfs ini naik biskita kan nder wkwk,ini naik biskita kan nder wkwk
2023-01-14 09:17:47,1.61419e+18,bogorfess_,1,0,Netral,[bgr] ges kalo mau naik biskita dari stasiun ke botani naik bis yang mana yaa?,bgr ges kalo mau naik biskita dari stasiun ke botani naik bis yang mana yaa
2023-01-14 08:26:55,1.61418e+18,bogorfess_,1,0,Netral,Biskita udh berbayar ya skrg? Brp tarifnya? [bgr],biskita udh berbayar ya skrg brp tarifnya bgr
2023-01-14 07:47:04,1.61417e+18,norcnhyuck,0,0,Netral,@convomfs omg biskita masuk menfesa,omg biskita masuk menfesa
2023-01-14 06:23:49,1.61415e+18,bogorfess_,0,0,Netral,"[bgr] guys mohon info, biskita masih bisa pake 1 kartu untuk 2 orang gak ya? makasihhhh",bgr guys mohon info biskita masih bisa pake kartu untuk orang gak ya makasihh
2023-01-13 09:56:03,1.61384e+18,bogorfess_,1,0,Netral,[bgr] biskita masih gratis ga,bgr biskita masih gratis ga
2023-01-13 02:51:34,1.61373e+18,haiakuraa,0,0,Positif,@bogorfess_ Naik biskita dulu sampe cidangiang terus naik transpakuan,naik biskita dulu sampe cidangiang terus naik transpakuan
2023-01-11 13:06:48,1.61316e+18,Anaknyamister,0,0,Positif,"Edisi pusing bersama si nona gara2 yang beli frame dia trs yg belo emas gua, tp gua baru balik bogor jum'at terus dia jum'at balik kerja malem wkwkwk. Kan ga lucu ya bungkus kado di biskita wkwk",edisi pusing bersama si nona gara yang beli frame dia trs yg belo emas gua tp gua baru balik bogor jum at terus dia jum at balik kerja malem wkwkwk kan ga lucu ya bungkus kado di biskita wkwk
2023-01-11 03:45:59,1.61302e+18,hewwoongi,0,0,Positif,cgv jauh sih mana gatau angkot kesananya jadi ya yang bisa dijangkau sama biskita aja alias cinepolis,cgv jauh sih mana gatau angkot kesananya jadi ya yang bisa dijangkau sama biskita aja alias cinepolis
2023-01-10 16:02:17,1.61284e+18,Monitiaaar,3,0,Netral,@bogorfess_ Ada di tajur setelah ekalos + jejerannya namanya warungnya es buah adinda gatau apa ya lupaa hampir sbrang2an sama halte biskita,ada di tajur setelah ekalos jejerannya namanya warungnya es buah adinda gatau apa ya lupaa hampir sbrangan sama halte biskita
2023-01-10 13:59:58,1.61281e+18,web_bogorkita,0,0,Netral,"Kapan Tarif Biskita Diberlakukan, Ini Kata Bima Arya - https://t.co/COBAvIvOWr #biskita #bogor",kapan tarif biskita diberlakukan ini kata bima arya
2023-01-10 11:45:06,1.61278e+18,ceklissatucom,0,0,Netral,Bima Arya Minta Kemenhub Segera Tetapkan Tarif Biskita #BiskitaTranspakuan #KotaBogor #BimaArya #Kemenhub #TarifBiskita https://t.co/04bAkHQet1,bima arya minta kemenhub segera tetapkan tarif biskita
2023-01-10 10:05:25,1.61275e+18,ceklissatucom,0,0,Netral,Rencana Pemberlakuan Tarif BisKita Transpakuan Bogor https://t.co/J2gqQysSLP,rencana pemberlakuan tarif biskita transpakuan bogor
2023-01-09 14:29:48,1.61246e+18,bogorfess_,1,0,Netral,[bgr] guys kalo naik biskita dari masjid raya ke stasiun gimana yaa? naik bis yang mana??,bgr guys kalo naik biskita dari masjid raya ke stasiun gimana yaa naik bis yang mana
2023-01-09 08:42:22,1.61237e+18,neesannisaa,0,0,Negatif,"Tggu biskita abis dr RSUD, brgkt nyubuh, balik sore, ngabsen di RS..Bukan nya di bayar malah bayar..Bekal minum aja refill dua x coba..Makan siang iya, ngemil juga..

AllohuRabb..

Sembuh²aamiin.. https://t.co/oCErTFBgMI","tggu biskita abis dr rsud brgkt nyubuh balik sore ngabsen di rs bukan nya di bayar malah bayar bekal minum aja refill dua coba makan siang iya ngemil juga 

allohurabb 

sembuh aamiin"
2023-01-09 03:59:00,1.6123e+18,hdrabqry,0,0,Netral,@txtdaribogor min biskita tetap beroperasi ga ya? gabisa pulang ntar 😭🧍🏻,min biskita tetap beroperasi ga ya gabisa pulang ntar
2023-01-09 01:45:34,1.61226e+18,bogorfess_,3,0,Netral,Info dong warga [bgr] biskita udah bayar atau masih gratis?,info dong warga bgr biskita udah bayar atau masih gratis
2023-01-09 00:39:49,1.61225e+18,bogorfess_,2,0,Netral,"[bgr] hai met pagi olll biskita yg dr stasiun bogor ke bubulak ada gak sih, kalau ada naiknya dmn yaaaaaaaaah???? hatur nuhunnn🫰🏻",bgr hai met pagi ol biskita yg dr stasiun bogor ke bubulak ada gak sih kalau ada naiknya dmn yah hatur nuhun
2023-01-08 16:21:31,1.61212e+18,MrPermana13,0,0,Netral,@bogorfess_ 08 (bawahnya warna merah) cuma muter dulu ke indraprasta atau 08a (bawahnya warna abu) lewat taken atau bisa juga 09 cuma harus jalan ke tugu atau bisa juga biskita K1,bawahnya warna merah cuma muter dulu ke indraprasta atau a bawahnya warna abu lewat taken atau bisa juga cuma harus jalan ke tugu atau bisa juga biskita
2023-01-08 09:54:14,1.61202e+18,bogorfess_,0,0,Netral,"Temen2 [bgr] mau tanya dong, kalau dari arah wr. Jambu mau ke SMAN 9 (Gedung Kartini) naik BISKITA turunnya dimana ya?",temen bgr mau tanya dong kalau dari arah wr jambu mau ke sman gedung kartini naik biskita turunnya dimana ya
2023-01-08 09:07:00,1.61201e+18,AdiiAFVs,1,0,Spam/Hapus,"Suatu hari di Bubulak
.
.

BISKITA
Trans Pakuan

1| BUBULAK - CIDANGIANG via YASMIN - WARUNG JAMBU - JUANDA

2| BUBULAK - CIAWI via CIDANGIANG - STASIUN BOGOR - JUANDA

Hino FB130
Nucleus
Laksana Caroserrie
📍Terminal Bubulak https://t.co/FpYHyzsACm","suatu hari di bubulak
 
 

biskita
trans pakuan

 bubulak cidangiang via yasmin warung jambu juanda

 bubulak ciawi via cidangiang stasiun bogor juanda

hino fb
nucleus
laksana caroserrie
 terminal bubulak"
2023-01-08 08:38:22,1.61201e+18,bogorfess_,1,0,Netral,"info dong, aku dari st. bogor, kalo mau ke braja mustika naik angkot/biskita nomer berapaa dan ganti dimana aja yaa? kasitau detailnya yaa soalnya aku gahapal jalan, makasiii bgt [bgr]",info dong aku dari st bogor kalo mau ke braja mustika naik angkot biskita nomer berapaa dan ganti dimana aja yaa kasitau detailnya yaa soalnya aku gahapal jalan makasi bgt bgr
2023-01-07 15:03:37,1.61174e+18,bogorfess_,1,0,Netral,"[bgr] ges mau nanya dong, kalo naik biskita dari ciawi tu sebelah mana ya naiknya? terus kalo sekitar subuh jam 5 lewat udah ada belum ya? makasih sebelumnya^^",bgr ges mau nanya dong kalo naik biskita dari ciawi tu sebelah mana ya naiknya terus kalo sekitar subuh jam lewat udah ada belum ya makasih sebelumnya
2023-01-07 13:43:28,1.61172e+18,Arancionerro,3,0,Netral,"Gunung batu agak crowded karena ada Haul mama Falaq, 15 menit biskita tertahan di tanjakan sarijan. Apa yang saya lakukan? Yaaaa main pabji 🤣 https://t.co/G4lSO9BW3J",gunung batu agak crowded karena ada haul mama falaq menit biskita tertahan di tanjakan sarijan apa yang saya lakukan yaa main pabji
2023-01-07 10:43:43,1.61167e+18,bogorfess_,1,0,Netral,[Bgr] biskita masih bayar ga ya?,bgr biskita masih bayar ga ya
2023-01-07 09:50:52,1.61166e+18,IvanYullya,0,0,Spam/Hapus,"Ibu ini budek dan tuli sehingga masih butuh Kursi Prioritas

@BimaAryaS
@dishub_jabar
]#biskita #biskitabogor #dishubbogor #fypシ #FYP #pemalas #ibu2norak #kampungan https://t.co/3eqZ4tjH96","ibu ini budek dan tuli sehingga masih butuh kursi prioritas

 
 
"
2023-01-07 03:32:31,1.61157e+18,JXperience,1,0,Netral,"@yourssss_xb @ridwankamil Rencana Revitalisasi Terminal Cibinong dipegang sama BPTJ Kemenhub kak kalau lihat kop nya karena masih wilayah Jabodetabek seperti Trans Pakuan Biskita dan Terminal Jatijajar dipegang oleh BPTJ. Masalahnya belom tau ini bakal direalisasikan kapan, termasuk trotoar st. Cibinong https://t.co/E41xvF3Wfh",rencana revitalisasi terminal cibinong dipegang sama bptj kemenhub kak kalau lihat kop nya karena masih wilayah jabodetabek seperti trans pakuan biskita dan terminal jatijajar dipegang oleh bptj masalahnya belom tau ini bakal direalisasikan kapan termasuk trotoar st cibinong
2023-01-06 23:09:18,1.6115e+18,egarenmega,0,0,Netral,"@txtdaribogor @PemkotaBogor Pernah tanya sama org yang kerja di biskita. Perihal shelter katanya dlu bbrp shelter bayangan pernah dibuat tapi oleh warga sekitar shelter sendiri yg merasa keberatan lalu minta di hilangkan. Soal banyak nya armada jg aku tanya kenapa sedikit, katanya untuk menambah",pernah tanya sama org yang kerja di biskita perihal shelter katanya dlu bbrp shelter bayangan pernah dibuat tapi oleh warga sekitar shelter sendiri yg merasa keberatan lalu minta di hilangkan soal banyak nya armada jg aku tanya kenapa sedikit katanya untuk menambah
2023-01-06 11:08:43,1.61132e+18,bogorfess_,1,0,Netral,[bgr] biskita masih gratis gak ya?,bgr biskita masih gratis gak ya
2023-01-06 05:19:07,1.61123e+18,bogorfess_,0,0,Netral,Info dong gaes.. Biskita [bgr] udah ada tarifnya belom ya???,info dong gaes biskita bgr udah ada tarifnya belom ya
2023-01-06 04:58:02,1.61123e+18,wandha_zulfian,0,0,Netral,"@odd_ettee @txtdaribogor Eh maaf tak kira botani, untuk biskita belum ada yang bisa langsung ke ccm, harus transit di tugu patung anti narkoba jalan baru. Nanti naik angkot 08 ongkos sekitar 5 - 6 ribu.",eh maaf tak kira botani untuk biskita belum ada yang bisa langsung ke ccm harus transit di tugu patung anti narkoba jalan baru nanti naik angkot ongkos sekitar ribu
2023-01-06 03:52:21,1.61121e+18,wadmaja,0,0,Netral,"@addxtiv @aik_arif Banyak yang gak tau klo Jabodetabek itu punya institusi namanya BPTJ (Badan pengelola Transportasi Jabotabek) yang menplanning, mendesain, dan mengatur pengelolaan transportasi greater jakarta termasuk MRT, TJ, terkahir Biskita transpakuan di bogor itu.",banyak yang gak tau klo jabodetabek itu punya institusi namanya bptj badan pengelola transportasi jabotabek yang menplanning mendesain dan mengatur pengelolaan transportasi greater jakarta termasuk mrt tj terkahir biskita transpakuan di bogor itu
2023-01-06 02:10:08,1.61118e+18,odd_ettee,0,0,Netral,@wandha_zulfian @txtdaribogor Kalo naik biskita naiknya dari bubulak juga kang?,kalo naik biskita naiknya dari bubulak juga kang
2023-01-06 00:34:37,1.61116e+18,wandha_zulfian,0,0,Netral,"@odd_ettee @txtdaribogor Eh, biskita bisa ding, masih gratis asal punya kartu e-money",eh biskita bisa ding masih gratis asal punya kartu e money
2023-01-05 18:05:24,1.61106e+18,jaehyoonoh_,0,0,Netral,"alice in borderland di.bogor misinya harus dapet biskita jam 5 sore dari halte sdn bangka, kalo gadibukain pintu sm abangnya mati",alice in borderland di bogor misinya harus dapet biskita jam sore dari halte sdn bangka kalo gadibukain pintu sm abangnya mati
2023-01-05 15:52:25,1.61103e+18,mangkoxx,0,0,Positif,@meladeni naik biskita bareng si @natriumasetat,naik biskita bareng si
2023-01-05 14:37:24,1.61101e+18,minochrome_,0,0,Netral,@txtdaribogor @PemkotaBogor Pemkot kabupaten Bogor gamau join kota Bogor adain biskita? apa krn ada miniarta?,pemkot kabupaten bogor gamau join kota bogor adain biskita apa krn ada miniarta
2023-01-05 13:18:09,1.61099e+18,sansfav153cm,1,0,Netral,"@affaandiii @txtdaribogor @PemkotaBogor tolong pihak berwenang atas biskita, lihat reply ini please 🥲",tolong pihak berwenang atas biskita lihat reply ini please
2023-01-05 12:05:41,1.61097e+18,web_bogorkita,1,0,Netral,@txtdaribogor @PemkotaBogor Besaran tarif Biskita Transpakuan yang diusulkan ke Kemenhub oleh Pemkot Bogor sebesar Rp5.500. Selain itu Pemkot Bogor juga sedang membahas mengenai tiket terusan Biskita Transpakuan dengan Badan Pengelola Transportasi Jabodetabek (BPTJ).,besaran tarif biskita transpakuan yang diusulkan ke kemenhub oleh pemkot bogor sebesar selain itu pemkot bogor juga sedang membahas mengenai tiket terusan biskita transpakuan dengan badan pengelola transportasi jabodetabek bptj
2023-01-05 11:46:21,1.61097e+18,stvoberry,0,0,Negatif,"@txtdaribogor @PemkotaBogor jangan ditarifin dulu pls, ak blum ngerasain kesana kemari pake biskita 😭",jangan ditarifin dulu pls ak blum ngerasain kesana kemari pake biskita
2023-01-05 11:43:51,1.61097e+18,txtdaribogor,115,21,Netral,"Tarif 5.500. wdyt daks?

Coba sampaikan kritik dan saran kalian tentang Biskita, siapa tau kritik saran dari kalian dapat ditampung sama mimin pemkot @PemkotaBogor untuk jadi bahan kajian. https://t.co/MR2BVT56It","tarif wdyt daks 

coba sampaikan kritik dan saran kalian tentang biskita siapa tau kritik saran dari kalian dapat ditampung sama mimin pemkot untuk jadi bahan kajian"
2023-01-05 11:17:48,1.61096e+18,inilahkorancom,0,0,Netral,"Pemkot Bogor Kaji Tiket Terusan, Biskita Transpakuan Masih Gratis | https://t.co/jrem9yGM7s",pemkot bogor kaji tiket terusan biskita transpakuan masih gratis
2023-01-05 11:00:05,1.61095e+18,web_bogorkita,0,1,Netral,"Biskita Transpakuan Rencana Dikenakan Tarif Rp5.500, Pemkot Kaji Tiket Terusan - https://t.co/n0rHddAEQu #biskita @txtdaribogor",biskita transpakuan rencana dikenakan tarif pemkot kaji tiket terusan
2023-01-05 07:48:58,1.61091e+18,radarbogorID,0,0,Netral,"Tarif Biskita Transpakuan Diusulkan Rp5.500, Pemkot Kaji Tiket Terusan https://t.co/WcU10NgIRO",tarif biskita transpakuan diusulkan pemkot kaji tiket terusan
2023-01-05 07:40:17,1.6109e+18,idnjaya89,0,0,Netral,"Radar Bogor : Tarif Biskita Transpakuan Diusulkan Rp5.500, Pemkot Kaji Tiket Terusan  https://t.co/a4N9O0rUTG",radar bogor tarif biskita transpakuan diusulkan pemkot kaji tiket terusan
2023-01-05 06:28:29,1.61089e+18,rastwojune,0,0,Netral,"coba tebak, siapa yg bwa2 ubi cilembu di biskita? iyup, betul, gua.",coba tebak siapa yg bwa ubi cilembu di biskita iyup betul gua
2023-01-05 05:29:44,1.61087e+18,jqclouds,0,0,Positif,"@kockonui Kalo dari kota/stasiun bisa naik biskita ntar turun di bubulak, dari stasiun klo mau angkot ya naik yg ke arah laladon 02/03, udh di laladon naik yg ciampea ntar turunnya depan gang rumah ak",kalo dari kota stasiun bisa naik biskita ntar turun di bubulak dari stasiun klo mau angkot ya naik yg ke arah laladon udh di laladon naik yg ciampea ntar turunnya depan gang rumah ak
2023-01-05 04:22:09,1.61085e+18,bogorfess_,2,0,Netral,[bgr] naik biskita masih gratis apa udah bayar?,bgr naik biskita masih gratis apa udah bayar
2023-01-05 02:30:04,1.61083e+18,bogorfess_,2,0,Netral,"Hai [bgr] ada yang tau gakk kalo mau ke lippo elos bisa naik biskita gak ya? Turun di mana? Terus katanya udah bayar ya, 1 kartu bisa 2 org kah? Nuhun yg udah jawab.",hai bgr ada yang tau gakk kalo mau ke lippo elos bisa naik biskita gak ya turun di mana terus katanya udah bayar ya kartu bisa org kah nuhun yg udah jawab
2023-01-05 01:33:58,1.61081e+18,Shetyaria98,0,0,Netral,@tifosi_XLVIII @yourssss_xb @ridwankamil Bubulak masuk ke ranah Bogor kota tapi ya emng menyedihkan sih keadaannya padahal sekarang semenjak ada biskita jadi rame,bubulak masuk ke ranah bogor kota tapi ya emng menyedihkan sih keadaannya padahal sekarang semenjak ada biskita jadi rame
2023-01-04 13:05:26,1.61062e+18,bogorfess_,0,0,Netral,[bgr] biskita skrng bayar brp yaa,bgr biskita skrng bayar brp yaa
2023-01-04 10:06:31,1.61058e+18,adriansyahyasin,150,23,Netral,"Di Bandung, Teman Bus dibiayai Kemenhub. DAMRI bertahun-tahun menyanggupi rute bus kota tanpa subsidi

Di Bogor Biskita juga dibiayai Kemenhub

Belum lagi BRT yang kemarin diumumkan, dananya juga tebak dari mana ahaha https://t.co/cIxLaFDAzR","di bandung teman bus dibiayai kemenhub damri bertahun tahun menyanggupi rute bus kota tanpa subsidi

di bogor biskita juga dibiayai kemenhub

belum lagi brt yang kemarin diumumkan dananya juga tebak dari mana ahaha"
2023-01-04 06:35:43,1.61053e+18,bogorfess_,0,0,Netral,[bgr] naik biskita skrg uda bayar apa ms gratis ya?,bgr naik biskita skrg uda bayar apa ms gratis ya
2023-01-04 06:26:34,1.61052e+18,bogorfess_,0,0,Netral,Guys biskita [bgr] udah mulai dikenain tarif beloom? Berapa tuh kalo udah?,guys biskita bgr udah mulai dikenain tarif beloom berapa tuh kalo udah
2023-01-04 01:37:12,1.61045e+18,Yizhuoing,0,0,Netral,@lalalosty bukan aplikasi biskita tapi teman bus,bukan aplikasi biskita tapi teman bus
2023-01-04 01:34:39,1.61045e+18,Yizhuoing,0,0,Netral,@lalalosty coba install aplikasi teman bus. itu bisa tracking biskita ma,coba install aplikasi teman bus itu bisa tracking biskita ma
2023-01-03 15:42:56,1.6103e+18,heresheeis,0,0,Netral,Besok ke ciawi naik biskita harus brgkt jam 9 kah biar sampe jam 11...,besok ke ciawi naik biskita harus brgkt jam kah biar sampe jam
2023-01-03 09:12:17,1.6102e+18,kashivaamci,0,0,Spam/Hapus,"Naik busway sm biskita utk yg tidak buru2 ... 

Td pas pagi juga sempet keliru naik krl arah Depok, pdhl kudunya Jakarta Kota. Td akhirnya berdiri dan desek2an pol, untung pas turun aku bisa turun😭 takut kebablasan","naik busway sm biskita utk yg tidak buru 

td pas pagi juga sempet keliru naik krl arah depok pdhl kudunya jakarta kota td akhirnya berdiri dan desekan pol untung pas turun aku bisa turun takut kebablasan"
2023-01-03 08:54:20,1.6102e+18,kashivaamci,0,0,Positif,"Keinginan utk nyobain buswaynya Jakarta kesampean juga haha, trs nyobain biskita jugaa",keinginan utk nyobain buswaynya jakarta kesampean juga haha trs nyobain biskita jugaa
2023-01-03 01:21:24,1.61008e+18,bogorfess_,0,0,Netral,Halte biskita Ciawi di sebelah mana gaes? [bgr],halte biskita ciawi di sebelah mana gaes bgr
2023-01-03 01:02:28,1.61008e+18,bogorfess_,0,0,Netral,Info dong per hari ini biskita masih gratis apa dah bayar? [bgr],info dong per hari ini biskita masih gratis apa dah bayar bgr
2023-01-02 23:41:10,1.61006e+18,_juragankuda,0,0,Netral,"Biskita ada kabar bakal pk tarif sesungghhnya di thn 2023, eh krl ada berita bakal penyesuaian harga. Moga perjalanan tiap rabu ttp lancar deh n ga nguras lbh banyak duid",biskita ada kabar bakal pk tarif sesungghhnya di thn eh krl ada berita bakal penyesuaian harga moga perjalanan tiap rabu ttp lancar deh n ga nguras lbh banyak duid
2023-01-02 23:16:24,1.61005e+18,anyahijkl,0,0,Netral,"@txtdaribogor iyaaa klo gasalah si bakalan bayar Rp 3.500, itu jg krna denger² obrolan dari bapa supir biskita sm emak² wkwk",iya klo gasalah si bakalan bayar itu jg krna denger obrolan dari bapa supir biskita sm emak wkwk
2023-01-02 16:23:59,1.60995e+18,klekalagi,0,0,Netral,bsk gua ada kelas pengganti anjirr skrg jadi berapa nihh biskita,bsk gua ada kelas pengganti anjirr skrg jadi berapa nihh biskita
2023-01-02 15:57:31,1.60994e+18,iguessanything,0,0,Netral,@dhanapages TADINYAA MAU BELI JUS LANGGANAN DRII di deket smp 8 tapii tutup jadinya ga jadi turun biskita dehh..,tadinyaa mau beli jus langganan drii di deket smp tapii tutup jadinya ga jadi turun biskita dehh
2023-01-02 15:48:00,1.60994e+18,42nnaa,0,0,Positif,@txtdaribogor awkwk yah gajadi ngegabut muter2 pake biskita,awkwk yah gajadi ngegabut muter pake biskita
2023-01-02 15:42:40,1.60994e+18,graowrc,0,0,Positif,@simpoverzane @txtdaribogor yah td bs gbut muter2 naik biskita lg,yah td bs gbut muter naik biskita lg
2023-01-02 13:48:48,1.60991e+18,multiitafsir,0,0,Positif,"@txtdaribogor gapapa. cape naik bareng ibu-ibu yg wisata naik biskita, asli.",gapapa cape naik bareng ibu ibu yg wisata naik biskita asli
2023-01-02 12:58:17,1.6099e+18,attalaricc,0,0,Negatif,tp sayang banget si gw udah ga naik biskita 😞,tp sayang banget si gw udah ga naik biskita
2023-01-02 12:57:58,1.6099e+18,attalaricc,0,0,Netral,"eh ini gw kira mulai dari tgl 1, tp tadi temen gw naik biskita masih gratis. mulai kapan ye sama tarifnya berapa",eh ini gw kira mulai dari tgl tp tadi temen gw naik biskita masih gratis mulai kapan ye sama tarifnya berapa
2023-01-02 11:14:53,1.60987e+18,iguessanything,1,0,Netral,minimal kalo gabut naik biskita turun lah.. jangan diem di bis sampe balik lagi ke halte awal,minimal kalo gabut naik biskita turun lah jangan diem di bis sampe balik lagi ke halte awal
2023-01-02 03:51:16,1.60976e+18,isntshelouely,0,0,Netral,Topik bogorfess hari ini nanyain tarif biskita udah berlaku apa belom. Tp dari kemaren belom ada yg jawab tuh w penasarannnn,topik bogorfess hari ini nanyain tarif biskita udah berlaku apa belom tp dari kemaren belom ada yg jawab tuh w penasarann
2023-01-02 03:33:57,1.60975e+18,bogorfess_,5,0,Netral,[Bgr] ada yang udh naik biskita di tahun baru ini? Masih gratis atau bayar ya? Klo bayar tarifnya berapa? Thank youu,bgr ada yang udh naik biskita di tahun baru ini masih gratis atau bayar ya klo bayar tarifnya berapa thank youu
2023-01-02 01:53:27,1.60973e+18,bogorfess_,5,0,Netral,"biskita udah bayar belom? kalo udah, tarifnya berapa? [bgr]",biskita udah bayar belom kalo udah tarifnya berapa bgr
2023-01-02 01:47:41,1.60973e+18,bogorfess_,4,0,Netral,"[bgr] info dong daks, biskita masih gratis ga?",bgr info dong daks biskita masih gratis ga
2023-01-01 23:27:10,1.60969e+18,sihnthinks,0,0,Netral,awali pagimu dgn menghapal rute biskita,awali pagimu dgn menghapal rute biskita
2023-01-01 10:09:13,1.60949e+18,nawdope,0,0,Netral,@Biskita_id hari ini beroperasi gak ya??,hari ini beroperasi gak ya
2023-01-01 09:55:01,1.60949e+18,haevermout,0,0,Netral,********BISKITA yaallah autocorrect knp jadi bismillah,biskita yaallah autocorrect knp jadi bismillah
2023-01-01 07:25:45,1.60945e+18,bogorfess_,2,0,Netral,"[bgr] guys kalo biskita udah bayar kasihtahu dong di base, sejauh ini masih gratis kan ya?",bgr guys kalo biskita udah bayar kasihtahu dong di base sejauh ini masih gratis kan ya
2023-01-01 06:03:38,1.60943e+18,bogorfess_,0,0,Netral,[bgr] ada yg udah tau belum tarif biskita berapa?,bgr ada yg udah tau belum tarif biskita berapa
2023-01-01 00:45:03,1.60935e+18,bogorfess_,2,0,Netral,Guysss biskita [bgr] msh gratisss gak yaa? Nuhuuun,guys biskita bgr msh gratis gak yaa nuhun
2022-12-31 15:06:02,1.6092e+18,mequuru,0,0,Netral,@sukad000ka elu td ke gramet naik aph?? biskita kh,elu td ke gramet naik aph biskita kh
2022-12-31 12:22:12,1.60916e+18,hariharicipa,0,0,Netral,"@lalalosty inii terminal bubulakk yaaa, biasanya ada kok biskita terakhir jam seginiannn tunggu ajaa emangnya daritadi ga ada kahh?",inii terminal bubulakk ya biasanya ada kok biskita terakhir jam seginian tunggu ajaa emangnya daritadi ga ada kahh
2022-12-31 03:01:30,1.60902e+18,capekbetooll,0,0,Positif,jarang banget naik biskita sepi mwheheheheh https://t.co/InsA235dsK,jarang banget naik biskita sepi mwheheheheh
2022-12-30 16:51:16,1.60887e+18,betwzeroandone,0,0,Positif,@riiipuh tadi naik biskita tajur ciawi ada kali sejam,tadi naik biskita tajur ciawi ada kali sejam
2022-12-30 15:24:57,1.60885e+18,aghisyurita,0,0,Positif,@anditatha ngejar biskita buat @minie__min sampe mobilnya naik trotoar 😌😌😌😌 padahal busnya jg masi di belakang ketahan mobil lain pasti 😌😌😌😌😌😌,ngejar biskita buat sampe mobilnya naik trotoar padahal busnya jg masi di belakang ketahan mobil lain pasti
2022-12-30 09:04:50,1.60875e+18,aiemhildayelll,0,0,Positif,"sampe ga tidur dan jam 5 pagi km hrs sudah mandi krn set 6 nya otw dari rumah, sampe rumah jam 8/9 malem trs lanjut nugas lagi, dan kadang belajar uts uas juga di dalem biskita huhu😭juga menghadapi kemacetan gunung batu dan dramaga yg tida ada habisnya. TERIMA KASIH DIRIKU❤️❤️",sampe ga tidur dan jam pagi km hrs sudah mandi krn set nya otw dari rumah sampe rumah jam malem trs lanjut nugas lagi dan kadang belajar uts uas juga di dalem biskita huhu juga menghadapi kemacetan gunung batu dan dramaga yg tida ada habisnya terima kasih diriku
2022-12-29 13:45:16,1.60846e+18,AngChan19,0,0,Spam/Hapus,@yoostylerxx @inigfshua @Biskita_id Ayok nangis mepa,ayok nangis mepa
2022-12-29 13:39:59,1.60846e+18,AngChan19,0,0,Spam/Hapus,@yoostylerxx @inigfshua @Biskita_id Lo sape??,lo sape
